_id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
673ec4568fe596bfedd7f9a6,24.0,male,Master,47253.0,0,RENT,4000.0,EDUCATION,12.74,0.08,4.0,687,No,0
673ec4568fe596bfedd8026d,23.0,male,Bachelor,126877.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,15.17,0.12,4.0,605,Yes,0
673ec4568fe596bfedd7a3d0,26.0,male,Bachelor,39787.0,1,MORTGAGE,3250.0,HOMEIMPROVEMENT,6.99,0.08,2.0,597,Yes,0
673ec4568fe596bfedd7dc44,36.0,male,Associate,111386.0,11,MORTGAGE,4000.0,MEDICAL,7.29,0.04,11.0,627,Yes,0
673ec4558fe596bfedd7692d,22.0,male,High School,84864.0,0,RENT,2000.0,VENTURE,11.01,0.02,3.0,571,No,0
673ec4568fe596bfedd7faf7,27.0,female,Associate,70320.0,4,MORTGAGE,2981.0,PERSONAL,7.41,0.04,5.0,630,Yes,0
673ec4558fe596bfedd76796,23.0,male,Bachelor,51658.0,0,RENT,1400.0,EDUCATION,10.0,0.03,4.0,614,No,1
673ec4568fe596bfedd7b326,31.0,female,Bachelor,76227.0,8,RENT,9000.0,HOMEIMPROVEMENT,15.33,0.12,10.0,605,No,0
673ec4568fe596bfedd7e875,26.0,female,High School,139778.0,4,RENT,3163.0,HOMEIMPROVEMENT,15.73,0.02,4.0,583,Yes,0
673ec4568fe596bfedd7f897,25.0,female,Bachelor,80379.0,4,RENT,6618.0,EDUCATION,11.39,0.08,4.0,692,Yes,0
673ec4568fe596bfedd7c760,31.0,male,Bachelor,81391.0,8,RENT,13000.0,MEDICAL,13.06,0.16,10.0,575,No,0
673ec4558fe596bfedd76ed7,26.0,female,Bachelor,53718.0,4,RENT,11000.0,DEBTCONSOLIDATION,15.31,0.2,2.0,602,No,1
673ec4568fe596bfedd7ff6a,29.0,female,Bachelor,118074.0,6,MORTGAGE,6500.0,HOMEIMPROVEMENT,11.95,0.06,9.0,627,Yes,0
673ec4558fe596bfedd76eac,24.0,female,Associate,46811.0,4,RENT,11000.0,EDUCATION,11.86,0.23,2.0,639,Yes,0
673ec4568fe596bfedd808ea,23.0,male,Associate,36798.0,0,RENT,10000.0,VENTURE,11.77,0.27,4.0,533,No,1
673ec4568fe596bfedd7e1cb,26.0,male,Associate,58725.0,6,RENT,2000.0,EDUCATION,11.17,0.03,4.0,631,No,0
673ec4558fe596bfedd7706e,23.0,female,Associate,47297.0,2,MORTGAGE,5000.0,PERSONAL,9.25,0.11,3.0,674,No,0
673ec4558fe596bfedd779a2,25.0,female,Bachelor,58473.0,3,MORTGAGE,7350.0,PERSONAL,11.12,0.13,2.0,653,Yes,0
673ec4568fe596bfedd79cdb,26.0,male,Associate,29986.0,0,RENT,1500.0,EDUCATION,14.54,0.05,4.0,659,No,1
673ec4558fe596bfedd78d34,23.0,male,Associate,61261.0,0,RENT,10000.0,MEDICAL,11.01,0.16,2.0,567,Yes,0
673ec4568fe596bfedd79f25,22.0,male,High School,125434.0,0,RENT,15900.0,MEDICAL,13.49,0.13,2.0,637,No,0
673ec4568fe596bfedd810fe,25.0,female,Bachelor,24049.0,0,RENT,5937.0,HOMEIMPROVEMENT,12.38,0.25,3.0,675,No,1
673ec4558fe596bfedd76bbf,21.0,male,High School,45428.0,0,RENT,3000.0,EDUCATION,6.39,0.07,3.0,660,Yes,0
673ec4558fe596bfedd77b6b,22.0,male,Bachelor,61078.0,0,RENT,6000.0,DEBTCONSOLIDATION,10.25,0.1,3.0,659,Yes,0
673ec4568fe596bfedd7c99c,33.0,male,Bachelor,116613.0,10,MORTGAGE,15000.0,DEBTCONSOLIDATION,14.62,0.13,10.0,681,No,1
673ec4568fe596bfedd7ab4a,28.0,male,Bachelor,48331.0,5,RENT,1500.0,EDUCATION,12.69,0.03,5.0,662,No,0
673ec4568fe596bfedd79a5c,25.0,male,High School,132324.0,2,MORTGAGE,14000.0,EDUCATION,9.63,0.11,3.0,678,Yes,0
673ec4568fe596bfedd7b9b8,29.0,male,High School,107680.0,8,RENT,7200.0,PERSONAL,11.01,0.07,10.0,611,No,0
673ec4558fe596bfedd78dd6,25.0,female,High School,89162.0,1,MORTGAGE,25000.0,VENTURE,16.45,0.28,3.0,576,Yes,0
673ec4558fe596bfedd796e7,22.0,female,Bachelor,63594.0,0,RENT,13000.0,VENTURE,8.94,0.2,2.0,622,No,0
673ec4568fe596bfedd7a14e,24.0,female,High School,41917.0,2,RENT,5000.0,EDUCATION,14.96,0.12,4.0,656,No,1
673ec4568fe596bfedd808d6,26.0,male,Associate,101799.0,2,RENT,15288.0,DEBTCONSOLIDATION,16.02,0.15,4.0,616,No,1
673ec4558fe596bfedd78f4c,23.0,female,Associate,90475.0,0,RENT,10000.0,PERSONAL,11.86,0.11,4.0,592,Yes,0
673ec4568fe596bfedd7ef07,26.0,female,Associate,66771.0,6,MORTGAGE,15000.0,MEDICAL,9.97,0.22,2.0,587,No,0
673ec4558fe596bfedd771f1,22.0,male,Bachelor,48760.0,0,MORTGAGE,10850.0,PERSONAL,7.66,0.22,4.0,681,Yes,0
673ec4558fe596bfedd77519,22.0,male,Master,52898.0,2,OWN,7750.0,EDUCATION,7.66,0.15,2.0,682,No,0
673ec4568fe596bfedd7a26c,24.0,female,Master,91293.0,3,RENT,2000.0,VENTURE,9.99,0.02,4.0,590,No,0
673ec4568fe596bfedd7b214,29.0,male,Bachelor,164149.0,7,RENT,10000.0,DEBTCONSOLIDATION,7.14,0.06,6.0,683,No,0
673ec4558fe596bfedd78840,26.0,female,Associate,78857.0,2,OWN,4800.0,HOMEIMPROVEMENT,13.49,0.06,2.0,633,Yes,0
673ec4558fe596bfedd78de7,21.0,female,Bachelor,70546.0,0,RENT,10000.0,EDUCATION,9.25,0.14,4.0,624,No,0
673ec4568fe596bfedd7dccf,39.0,male,High School,91295.0,11,RENT,14400.0,EDUCATION,12.53,0.16,11.0,664,Yes,0
673ec4558fe596bfedd77048,22.0,female,Bachelor,33856.0,0,RENT,4000.0,EDUCATION,7.14,0.12,2.0,651,No,0
673ec4568fe596bfedd80f05,22.0,female,Master,44609.0,1,RENT,4000.0,PERSONAL,13.13,0.09,4.0,713,No,1
673ec4558fe596bfedd770b9,23.0,female,Associate,44585.0,0,RENT,4000.0,VENTURE,7.68,0.09,2.0,588,Yes,0
673ec4568fe596bfedd7bd5d,32.0,male,Associate,76405.0,10,MORTGAGE,7000.0,EDUCATION,13.57,0.09,7.0,647,No,0
673ec4558fe596bfedd769b8,21.0,male,Bachelor,22578.0,0,RENT,2400.0,VENTURE,14.72,0.11,2.0,663,Yes,0
673ec4568fe596bfedd7b4fe,31.0,female,Associate,85065.0,5,RENT,5500.0,EDUCATION,7.68,0.06,10.0,703,Yes,0
673ec4568fe596bfedd7c8d7,31.0,female,Bachelor,122194.0,8,MORTGAGE,17000.0,DEBTCONSOLIDATION,11.01,0.14,8.0,516,Yes,0
673ec4558fe596bfedd786e6,22.0,female,Master,75733.0,3,MORTGAGE,12600.0,VENTURE,13.85,0.17,2.0,612,Yes,0
673ec4568fe596bfedd7c81d,29.0,male,Associate,120697.0,6,MORTGAGE,6000.0,HOMEIMPROVEMENT,11.14,0.05,8.0,646,No,0
673ec4568fe596bfedd7ea72,26.0,female,Bachelor,43203.0,1,RENT,7200.0,MEDICAL,9.11,0.17,3.0,586,No,0
673ec4568fe596bfedd7b26d,29.0,male,Associate,51551.0,5,MORTGAGE,2500.0,MEDICAL,13.98,0.05,8.0,563,No,0
673ec4558fe596bfedd77e7d,25.0,male,High School,64594.0,5,OWN,7200.0,HOMEIMPROVEMENT,9.91,0.11,3.0,620,Yes,0
673ec4568fe596bfedd7ef5b,26.0,male,High School,50325.0,2,RENT,3000.0,DEBTCONSOLIDATION,10.19,0.06,3.0,663,Yes,0
673ec4558fe596bfedd788a5,24.0,male,Master,79129.0,5,MORTGAGE,20000.0,EDUCATION,14.09,0.25,3.0,629,No,0
673ec4558fe596bfedd772c6,24.0,female,Associate,39391.0,2,RENT,4800.0,MEDICAL,10.59,0.12,2.0,660,No,0
673ec4568fe596bfedd7cd7a,27.0,male,Master,182091.0,4,MORTGAGE,6000.0,PERSONAL,11.71,0.03,9.0,586,No,0
673ec4568fe596bfedd79c85,22.0,male,High School,99292.0,0,RENT,1600.0,EDUCATION,11.89,0.02,2.0,659,No,0
673ec4558fe596bfedd77cb4,25.0,male,Bachelor,109238.0,0,RENT,6000.0,HOMEIMPROVEMENT,13.49,0.05,4.0,602,No,0
673ec4568fe596bfedd7e4a3,30.0,male,Associate,76310.0,6,MORTGAGE,13684.0,EDUCATION,10.9,0.18,5.0,535,Yes,0
673ec4568fe596bfedd7bbc4,27.0,female,Master,61283.0,1,RENT,8000.0,EDUCATION,13.98,0.13,9.0,605,Yes,0
673ec4568fe596bfedd80ade,27.0,male,Associate,80462.0,3,RENT,10063.0,EDUCATION,15.09,0.13,5.0,663,No,1
673ec4568fe596bfedd7f6b9,25.0,female,Associate,44469.0,4,MORTGAGE,14214.0,PERSONAL,10.92,0.32,7.0,654,Yes,0
673ec4568fe596bfedd7f8cf,33.0,male,Bachelor,173876.0,11,MORTGAGE,18929.0,DEBTCONSOLIDATION,11.21,0.11,8.0,657,No,0
673ec4558fe596bfedd78327,25.0,female,Associate,28155.0,3,RENT,8000.0,HOMEIMPROVEMENT,14.46,0.28,2.0,565,No,1
673ec4568fe596bfedd7a326,23.0,male,Associate,36617.0,2,RENT,6000.0,EDUCATION,11.71,0.16,3.0,609,No,0
673ec4558fe596bfedd78eae,24.0,male,Associate,91501.0,2,MORTGAGE,19000.0,VENTURE,11.99,0.21,3.0,555,Yes,0
673ec4558fe596bfedd77ff8,24.0,female,Associate,67131.0,0,OWN,10000.0,EDUCATION,10.37,0.15,4.0,622,Yes,0
673ec4568fe596bfedd7b1e8,27.0,male,Bachelor,118630.0,1,RENT,10000.0,HOMEIMPROVEMENT,6.54,0.08,10.0,554,Yes,0
673ec4568fe596bfedd7bdfc,29.0,male,Bachelor,78965.0,5,MORTGAGE,10000.0,EDUCATION,8.49,0.13,10.0,599,No,0
673ec4558fe596bfedd7859a,25.0,female,Associate,26770.0,1,RENT,5000.0,VENTURE,17.58,0.19,3.0,643,No,1
673ec4558fe596bfedd772bd,23.0,female,High School,36858.0,3,RENT,4800.0,EDUCATION,7.49,0.13,3.0,680,Yes,0
673ec4568fe596bfedd7ef66,24.0,female,High School,42939.0,3,RENT,3000.0,VENTURE,8.16,0.07,5.0,618,Yes,0
673ec4568fe596bfedd7f03c,23.0,male,High School,44353.0,2,RENT,5000.0,MEDICAL,13.95,0.11,3.0,651,Yes,0
673ec4568fe596bfedd7b47e,29.0,female,Bachelor,120893.0,9,RENT,5000.0,EDUCATION,12.23,0.04,8.0,630,No,0
673ec4558fe596bfedd78e77,22.0,female,Bachelor,91039.0,0,MORTGAGE,8150.0,MEDICAL,7.51,0.09,4.0,615,Yes,0
673ec4568fe596bfedd7e6a6,26.0,female,Bachelor,90753.0,5,RENT,9484.0,PERSONAL,11.01,0.1,5.0,672,No,0
673ec4558fe596bfedd78d04,24.0,female,Bachelor,87502.0,5,MORTGAGE,6000.0,MEDICAL,13.49,0.07,2.0,607,Yes,0
673ec4568fe596bfedd7b0ef,27.0,female,Master,96251.0,4,RENT,4000.0,MEDICAL,14.46,0.04,9.0,586,No,1
673ec4558fe596bfedd78307,21.0,male,Associate,71868.0,0,MORTGAGE,25000.0,EDUCATION,14.09,0.35,2.0,576,Yes,0
673ec4568fe596bfedd7f6ed,26.0,female,Bachelor,43953.0,0,RENT,4000.0,PERSONAL,10.65,0.09,3.0,564,Yes,0
673ec4558fe596bfedd784b3,22.0,male,Bachelor,72743.0,0,OWN,8700.0,PERSONAL,15.58,0.12,4.0,669,No,0
673ec4568fe596bfedd79de4,23.0,male,Bachelor,83747.0,0,RENT,15000.0,EDUCATION,10.65,0.18,4.0,576,Yes,0
673ec4558fe596bfedd7768a,26.0,female,Bachelor,55102.0,6,MORTGAGE,10000.0,VENTURE,16.89,0.18,4.0,615,Yes,0
673ec4568fe596bfedd7a272,22.0,male,Bachelor,58657.0,0,MORTGAGE,6500.0,EDUCATION,10.62,0.11,2.0,657,Yes,0
673ec4568fe596bfedd7fb54,32.0,male,Bachelor,73230.0,10,RENT,6500.0,HOMEIMPROVEMENT,11.0,0.09,6.0,687,Yes,0
673ec4558fe596bfedd796ca,24.0,male,Master,115007.0,0,MORTGAGE,7450.0,PERSONAL,12.69,0.06,4.0,658,Yes,0
673ec4568fe596bfedd7b23e,29.0,female,Bachelor,34510.0,4,RENT,5000.0,MEDICAL,16.07,0.14,8.0,606,No,1
673ec4568fe596bfedd7b2f2,33.0,male,Master,53207.0,9,MORTGAGE,5000.0,DEBTCONSOLIDATION,7.51,0.09,8.0,601,Yes,0
673ec4568fe596bfedd7a703,25.0,female,Master,112166.0,2,RENT,12000.0,HOMEIMPROVEMENT,11.01,0.11,3.0,649,No,0
673ec4558fe596bfedd79639,23.0,male,High School,111108.0,0,MORTGAGE,15000.0,PERSONAL,11.26,0.14,2.0,518,Yes,0
673ec4558fe596bfedd78f50,22.0,male,Associate,90951.0,1,MORTGAGE,6000.0,DEBTCONSOLIDATION,7.74,0.07,4.0,552,Yes,0
673ec4568fe596bfedd79a6c,25.0,male,High School,132915.0,1,MORTGAGE,1200.0,VENTURE,13.49,0.01,4.0,472,Yes,0
673ec4568fe596bfedd7af23,29.0,female,Bachelor,51588.0,8,RENT,11000.0,MEDICAL,10.38,0.21,10.0,538,Yes,0
673ec4568fe596bfedd7b8e6,35.0,male,Bachelor,43980.0,17,RENT,7000.0,MEDICAL,6.91,0.16,9.0,560,Yes,0
673ec4568fe596bfedd7a01e,25.0,male,Associate,40186.0,0,RENT,7100.0,VENTURE,14.65,0.18,3.0,653,No,1
673ec4568fe596bfedd7f4c4,22.0,female,High School,37046.0,0,RENT,7000.0,MEDICAL,9.79,0.19,3.0,593,Yes,0
673ec4568fe596bfedd7d51c,42.0,male,Bachelor,39655.0,19,RENT,2500.0,DEBTCONSOLIDATION,7.49,0.06,17.0,739,No,1
673ec4558fe596bfedd77e20,23.0,male,Associate,39718.0,0,RENT,6500.0,EDUCATION,7.88,0.16,4.0,606,No,0
673ec4568fe596bfedd8046b,34.0,female,Bachelor,96946.0,9,RENT,21000.0,PERSONAL,11.36,0.22,12.0,660,Yes,0
673ec4568fe596bfedd7dae4,36.0,male,Associate,90932.0,14,MORTGAGE,10000.0,MEDICAL,6.99,0.11,13.0,648,No,0
673ec4568fe596bfedd7f61e,32.0,male,Bachelor,146923.0,9,MORTGAGE,6000.0,PERSONAL,7.51,0.04,6.0,676,No,0
673ec4568fe596bfedd7cb33,29.0,female,High School,145161.0,6,MORTGAGE,12000.0,VENTURE,13.48,0.08,7.0,668,Yes,0
673ec4568fe596bfedd7e3af,24.0,male,Associate,43396.0,4,RENT,1000.0,VENTURE,13.15,0.02,4.0,609,Yes,0
673ec4568fe596bfedd7c199,29.0,female,Master,90671.0,6,OWN,18000.0,VENTURE,12.42,0.2,9.0,706,No,0
673ec4558fe596bfedd79570,23.0,male,Associate,67644.0,1,RENT,12300.0,VENTURE,11.01,0.18,4.0,577,Yes,0
673ec4568fe596bfedd7ef7f,23.0,male,Associate,65927.0,3,MORTGAGE,2789.0,EDUCATION,14.45,0.04,4.0,650,Yes,0
673ec4568fe596bfedd7fee8,28.0,male,Associate,36889.0,5,RENT,7796.0,PERSONAL,14.04,0.21,10.0,668,Yes,0
673ec4568fe596bfedd803cb,22.0,female,Master,99790.0,4,MORTGAGE,20000.0,MEDICAL,10.52,0.2,3.0,556,Yes,0
673ec4558fe596bfedd776a5,25.0,male,Associate,55189.0,3,MORTGAGE,3000.0,MEDICAL,6.92,0.05,3.0,705,No,0
673ec4558fe596bfedd770a9,25.0,female,Master,42911.0,3,RENT,4000.0,EDUCATION,7.51,0.09,3.0,683,No,0
673ec4558fe596bfedd777c6,25.0,female,High School,56322.0,2,OWN,3850.0,HOMEIMPROVEMENT,11.01,0.07,2.0,629,Yes,0
673ec4568fe596bfedd7ea8e,22.0,male,Bachelor,83301.0,0,RENT,12000.0,VENTURE,10.08,0.14,4.0,626,Yes,0
673ec4568fe596bfedd7f337,27.0,female,Bachelor,90615.0,4,MORTGAGE,22000.0,HOMEIMPROVEMENT,10.61,0.24,7.0,690,Yes,0
673ec4568fe596bfedd79a70,25.0,female,Bachelor,132690.0,1,MORTGAGE,10000.0,DEBTCONSOLIDATION,12.69,0.08,3.0,688,Yes,0
673ec4558fe596bfedd768e6,25.0,male,Associate,37382.0,4,MORTGAGE,8000.0,VENTURE,10.65,0.21,4.0,636,Yes,0
673ec4568fe596bfedd7b87c,34.0,female,Master,45293.0,10,RENT,6400.0,EDUCATION,13.61,0.14,9.0,626,Yes,0
673ec4568fe596bfedd807e7,31.0,male,Bachelor,51431.0,8,RENT,5000.0,EDUCATION,12.71,0.1,8.0,680,No,1
673ec4558fe596bfedd77620,22.0,male,Associate,58623.0,0,RENT,8800.0,PERSONAL,6.62,0.15,4.0,518,Yes,0
673ec4568fe596bfedd7ca92,29.0,male,Bachelor,139867.0,6,MORTGAGE,7000.0,PERSONAL,6.62,0.05,8.0,648,Yes,0
673ec4558fe596bfedd785af,22.0,male,Bachelor,73039.0,0,MORTGAGE,1600.0,EDUCATION,11.66,0.02,4.0,578,Yes,0
673ec4558fe596bfedd77182,25.0,male,Bachelor,96919.0,1,RENT,4000.0,DEBTCONSOLIDATION,10.59,0.04,3.0,675,No,0
673ec4558fe596bfedd78747,26.0,male,High School,53808.0,3,RENT,8400.0,MEDICAL,14.5,0.16,3.0,611,No,1
673ec4568fe596bfedd7a944,32.0,female,Bachelor,66945.0,10,RENT,20000.0,VENTURE,11.83,0.3,7.0,630,No,1
673ec4568fe596bfedd7d1a3,32.0,female,Bachelor,144964.0,8,MORTGAGE,5600.0,VENTURE,10.75,0.04,8.0,661,Yes,0
673ec4568fe596bfedd7afe5,32.0,female,Bachelor,60920.0,10,RENT,3775.0,HOMEIMPROVEMENT,6.17,0.06,8.0,698,No,0
673ec4568fe596bfedd7f811,28.0,female,Associate,96845.0,6,MORTGAGE,17000.0,VENTURE,13.54,0.18,8.0,668,Yes,0
673ec4568fe596bfedd7a6d1,22.0,female,Bachelor,153796.0,0,MORTGAGE,15000.0,MEDICAL,7.49,0.1,4.0,547,Yes,0
673ec4568fe596bfedd7e7a5,34.0,female,Bachelor,96671.0,9,MORTGAGE,7500.0,EDUCATION,6.98,0.08,12.0,530,Yes,0
673ec4568fe596bfedd79e19,23.0,female,Master,169638.0,4,MORTGAGE,12000.0,PERSONAL,8.49,0.07,3.0,700,Yes,0
673ec4568fe596bfedd7b1b2,28.0,male,Master,50062.0,5,MORTGAGE,6700.0,EDUCATION,6.99,0.13,8.0,653,Yes,0
673ec4568fe596bfedd7a5f7,25.0,male,High School,59648.0,0,RENT,12000.0,MEDICAL,11.01,0.2,2.0,620,Yes,0
673ec4568fe596bfedd7a06d,22.0,female,Bachelor,85040.0,0,MORTGAGE,21000.0,DEBTCONSOLIDATION,8.88,0.25,3.0,594,Yes,0
673ec4568fe596bfedd7a93d,30.0,male,Bachelor,63983.0,5,RENT,20000.0,HOMEIMPROVEMENT,10.37,0.31,7.0,580,No,1
673ec4558fe596bfedd76ce6,21.0,female,Associate,43672.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,11.01,0.34,4.0,499,Yes,0
673ec4568fe596bfedd7c2a1,27.0,male,Master,93356.0,9,MORTGAGE,4900.0,EDUCATION,6.03,0.05,7.0,624,Yes,0
673ec4568fe596bfedd7e3f7,28.0,female,Bachelor,48561.0,9,RENT,5000.0,VENTURE,12.79,0.1,10.0,659,No,0
673ec4558fe596bfedd778c1,22.0,female,High School,57695.0,0,MORTGAGE,6000.0,VENTURE,7.9,0.1,3.0,510,Yes,0
673ec4568fe596bfedd7d0af,31.0,female,High School,286690.0,7,MORTGAGE,12000.0,DEBTCONSOLIDATION,14.09,0.04,10.0,619,No,1
673ec4568fe596bfedd80c79,24.0,male,Associate,36746.0,4,RENT,6000.0,PERSONAL,15.95,0.16,3.0,583,No,1
673ec4558fe596bfedd76a38,23.0,female,Associate,65659.0,3,RENT,13275.0,VENTURE,17.58,0.2,2.0,670,No,0
673ec4568fe596bfedd7b7d5,30.0,male,Bachelor,130779.0,10,RENT,7000.0,EDUCATION,14.42,0.05,8.0,592,No,1
673ec4568fe596bfedd7ffde,34.0,female,Bachelor,44132.0,12,RENT,4000.0,MEDICAL,13.61,0.09,7.0,656,No,0
673ec4568fe596bfedd7a040,23.0,male,Master,59803.0,0,MORTGAGE,15000.0,MEDICAL,19.82,0.25,3.0,666,No,1
673ec4568fe596bfedd799d1,25.0,male,Bachelor,36969.0,1,OWN,10000.0,DEBTCONSOLIDATION,14.61,0.27,2.0,598,Yes,0
673ec4568fe596bfedd80e9c,23.0,male,Bachelor,47721.0,0,RENT,14896.0,MEDICAL,11.92,0.31,4.0,666,No,1
673ec4558fe596bfedd78833,24.0,male,Master,78991.0,0,MORTGAGE,3300.0,PERSONAL,7.51,0.04,4.0,594,No,0
673ec4568fe596bfedd7caa5,33.0,female,Bachelor,141249.0,8,MORTGAGE,20000.0,HOMEIMPROVEMENT,6.17,0.14,6.0,694,No,0
673ec4558fe596bfedd7812f,24.0,male,Master,72906.0,0,RENT,7200.0,VENTURE,8.49,0.1,2.0,666,No,0
673ec4568fe596bfedd7cedd,30.0,female,Associate,72965.0,7,MORTGAGE,7400.0,MEDICAL,13.11,0.1,8.0,616,Yes,0
673ec4558fe596bfedd79285,22.0,female,Bachelor,99482.0,0,MORTGAGE,8300.0,PERSONAL,11.46,0.08,3.0,596,Yes,0
673ec4568fe596bfedd79f82,24.0,male,Associate,136538.0,4,RENT,16000.0,VENTURE,11.99,0.12,2.0,612,Yes,0
673ec4558fe596bfedd78835,25.0,male,Bachelor,53651.0,1,RENT,9000.0,MEDICAL,7.29,0.17,3.0,628,Yes,0
673ec4558fe596bfedd7851e,23.0,female,Bachelor,74032.0,0,RENT,8000.0,VENTURE,13.22,0.11,2.0,618,Yes,0
673ec4568fe596bfedd7ea1a,23.0,female,High School,109046.0,0,MORTGAGE,12000.0,EDUCATION,12.44,0.11,4.0,586,Yes,0
673ec4568fe596bfedd7a371,25.0,male,Bachelor,103899.0,0,RENT,15000.0,PERSONAL,12.53,0.14,4.0,660,No,0
673ec4558fe596bfedd7696c,22.0,male,Bachelor,39517.0,0,RENT,14000.0,EDUCATION,12.23,0.35,3.0,580,No,1
673ec4568fe596bfedd7f90b,24.0,male,Bachelor,79577.0,0,MORTGAGE,8203.0,MEDICAL,12.41,0.1,2.0,585,Yes,0
673ec4568fe596bfedd7e111,35.0,male,Bachelor,60864.0,14,MORTGAGE,4000.0,MEDICAL,8.69,0.07,9.0,643,Yes,0
673ec4558fe596bfedd774cf,26.0,male,Associate,48997.0,4,RENT,5000.0,EDUCATION,9.91,0.1,3.0,598,No,0
673ec4558fe596bfedd77887,23.0,male,Bachelor,59689.0,1,RENT,5500.0,EDUCATION,10.99,0.09,3.0,625,Yes,0
673ec4558fe596bfedd76f94,23.0,female,Bachelor,67137.0,1,RENT,3600.0,PERSONAL,5.99,0.05,3.0,694,Yes,0
673ec4568fe596bfedd80058,25.0,male,Associate,66850.0,0,RENT,3600.0,PERSONAL,11.05,0.05,4.0,676,No,0
673ec4568fe596bfedd7f11c,24.0,female,Bachelor,70782.0,1,MORTGAGE,3178.0,MEDICAL,14.07,0.04,2.0,675,Yes,0
673ec4568fe596bfedd7f6b3,23.0,female,Associate,77881.0,0,RENT,12918.0,EDUCATION,14.21,0.17,4.0,664,Yes,0
673ec4568fe596bfedd7ffdd,24.0,male,High School,51724.0,0,RENT,8000.0,VENTURE,10.31,0.15,4.0,599,Yes,0
673ec4568fe596bfedd7e357,24.0,male,Bachelor,51998.0,3,RENT,12581.0,PERSONAL,10.71,0.24,4.0,588,Yes,0
673ec4568fe596bfedd7c55a,27.0,male,Bachelor,89617.0,7,MORTGAGE,10000.0,DEBTCONSOLIDATION,17.93,0.11,6.0,620,No,1
673ec4558fe596bfedd76d48,21.0,female,High School,37045.0,0,RENT,3200.0,MEDICAL,11.14,0.09,3.0,642,No,0
673ec4568fe596bfedd7f1f3,25.0,male,Bachelor,63343.0,3,MORTGAGE,2000.0,VENTURE,13.18,0.03,5.0,601,No,0
673ec4568fe596bfedd7e09c,53.0,male,Bachelor,128167.0,28,MORTGAGE,20000.0,PERSONAL,9.88,0.16,23.0,626,Yes,0
673ec4558fe596bfedd773c7,23.0,female,Associate,78838.0,1,RENT,9975.0,VENTURE,7.51,0.13,2.0,667,Yes,0
673ec4568fe596bfedd7b993,27.0,male,Master,60000.0,4,MORTGAGE,15000.0,PERSONAL,9.76,0.25,7.0,719,No,1
673ec4568fe596bfedd7a4ac,22.0,female,Master,94833.0,0,MORTGAGE,7750.0,EDUCATION,7.51,0.08,4.0,663,No,0
673ec4558fe596bfedd7915a,26.0,male,Associate,89599.0,4,MORTGAGE,24000.0,EDUCATION,10.74,0.27,3.0,585,No,1
673ec4568fe596bfedd7f09b,27.0,female,High School,58434.0,6,RENT,10070.0,MEDICAL,10.54,0.17,8.0,660,Yes,0
673ec4568fe596bfedd7a29b,24.0,male,High School,45623.0,3,RENT,7200.0,DEBTCONSOLIDATION,7.9,0.16,4.0,615,No,0
673ec4568fe596bfedd7cb32,32.0,male,Associate,145077.0,10,MORTGAGE,25000.0,VENTURE,10.99,0.17,6.0,623,Yes,0
673ec4558fe596bfedd766dd,22.0,male,High School,32114.0,2,MORTGAGE,17000.0,VENTURE,12.84,0.53,4.0,634,No,1
673ec4568fe596bfedd7ee6a,30.0,female,Associate,66357.0,7,RENT,4873.0,EDUCATION,11.13,0.07,5.0,519,Yes,0
673ec4558fe596bfedd77e7f,25.0,male,Master,64665.0,5,MORTGAGE,6000.0,HOMEIMPROVEMENT,6.62,0.09,3.0,681,No,0
673ec4568fe596bfedd7fc8b,34.0,female,Bachelor,46193.0,11,MORTGAGE,14404.0,PERSONAL,12.28,0.31,6.0,603,No,0
673ec4568fe596bfedd7afb8,29.0,male,Bachelor,63322.0,8,RENT,3600.0,PERSONAL,11.71,0.06,8.0,582,No,0
673ec4568fe596bfedd7f759,27.0,female,Bachelor,119764.0,2,MORTGAGE,4997.0,PERSONAL,11.48,0.04,3.0,566,Yes,0
673ec4558fe596bfedd7950c,22.0,male,Associate,108800.0,1,MORTGAGE,20000.0,DEBTCONSOLIDATION,12.53,0.18,2.0,667,Yes,0
673ec4568fe596bfedd7c3f3,32.0,male,Associate,42285.0,9,RENT,12000.0,VENTURE,14.96,0.28,8.0,701,No,1
673ec4558fe596bfedd78107,26.0,female,Associate,67003.0,3,MORTGAGE,8500.0,HOMEIMPROVEMENT,12.21,0.13,2.0,672,Yes,0
673ec4558fe596bfedd76d23,25.0,male,High School,24952.0,1,RENT,3100.0,MEDICAL,11.71,0.12,4.0,643,Yes,0
673ec4568fe596bfedd7cc01,27.0,male,Master,156559.0,4,MORTGAGE,10000.0,PERSONAL,6.54,0.06,9.0,668,No,0
673ec4568fe596bfedd79a1c,25.0,male,High School,130438.0,0,MORTGAGE,4800.0,PERSONAL,12.42,0.04,4.0,579,No,0
673ec4568fe596bfedd7d6d6,39.0,female,Associate,53826.0,18,MORTGAGE,8000.0,MEDICAL,9.63,0.15,17.0,596,Yes,0
673ec4568fe596bfedd7d4ce,48.0,male,High School,24526.0,26,RENT,2000.0,PERSONAL,13.47,0.08,12.0,508,Yes,0
